"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"GLNG","Golar LNG Ltd","Energy","US Equity","Common stocks","Mid cap","$2,215,316,704","1,494,558","Analyze"
"HEP","Holly Energy Partners LP","Energy","US Equity","MLPs","Mid cap","$2,152,012,221","154,058","Analyze"
"DKL","Delek Logistics Partners LP","Energy","US Equity","MLPs","Mid cap","$2,147,931,142","61,224","Analyze"
"RTLR","Rattler Midstream LP","Energy","US Equity","MLPs","Mid cap","$2,129,570,944","243,129","Analyze"
"VNOM","Viper Energy Partners LP","Energy","US Equity","MLPs","Small cap","$1,956,465,432","497,958","Analyze"
"FLNG","FLEX LNG Ltd.","Energy","US Equity","Common stocks","Small cap","$1,790,992,676","438,564","Analyze"
"DHT","DHT Holdings Inc","Energy","US Equity","Common stocks","Small cap","$1,772,921,395","2,186,254","Analyze"
"NS","NuStar Energy LP","Energy","US Equity","MLPs","Small cap","$1,625,850,881","429,550","Analyze"
"KNTK","Kinetik Holdings Inc. - Class A","Energy","US Equity","Common stocks","Small cap","$1,475,010,022","382,520","Analyze"
"GEL","Genesis Energy LP","Energy","US Equity","MLPs","Small cap","$1,270,731,722","471,385","Analyze"
"TNK","Teekay Tankers Ltd Class A","Energy","US Equity","Common stocks","Small cap","$1,261,138,165","611,427","Analyze"
"HESM","Hess Midstream Partners LP","Energy","US Equity","MLPs","Small cap","$1,177,956,187","428,204","Analyze"
"NVGS","Navigator Holdings Ltd","Industrials","US Equity","Common stocks","Small cap","$1,038,848,574","340,310","Analyze"
"GLP","Global Partners LP","Energy","US Equity","MLPs","Small cap","$996,069,996","155,194","Analyze"
"PBFX","PBF Logistics LP","Energy","US Equity","MLPs","Small cap","$977,779,200","6,761,062","Analyze"
"TRMD","Torm Plc - Class A","Industrials","US Equity","Common stocks","Small cap","$930,120,693","346,363","Analyze"
"LPG","Dorian Lpg Ltd","Energy","US Equity","Common stocks","Small cap","$833,642,053","673,371","Analyze"
"TGS","Transportadora de Gas del Sur SA ADRs","Energy","US Equity","ADRs","Small cap","$701,523,447","279,342","Analyze"
"TK","Teekay Corp","Energy","US Equity","Common stocks","Small cap","$647,786,022","1,969,266","Analyze"
"BROG","Brooge Energy Limited","Energy","US Equity","Common stocks","Small cap","$613,691,982","520","Analyze"
"SGU","Star Gas Partners LP","Utilities","US Equity","Common stocks","Small cap","$439,947,223","69,090","Analyze"
"GLOP","GasLog Partners LP","Energy","US Equity","MLPs","Small cap","$419,325,048","309,009","Analyze"
"TNP","Tsakos Energy Navigation Ltd","Industrials","US Equity","Common stocks","Small cap","$346,630,181","569,695","Analyze"
"OSG","Overseas Shipholding Group Inc Cla","Energy","US Equity","Common stocks","Micro cap","$293,307,912","539,717","Analyze"
"GPP","Green Plains Partners LP","Industrials","US Equity","MLPs","Micro cap","$290,585,275","32,948","Analyze"
"HMLP","Hoegh LNG Partners LP","Energy","US Equity","MLPs","Micro cap","$224,600,288","629,899","Analyze"
"SMLP","Summit Midstream Partners LP","Energy","US Equity","MLPs","Micro cap","$159,054,758","28,478","Analyze"
"DLNG","Dynagas LNG Partners LP","Energy","US Equity","MLPs","Micro cap","$104,886,404","46,575","Analyze"
"MMLP","Martin Midstream Partners LP","Energy","US Equity","MLPs","Micro cap","$99,621,903","70,473","Analyze"
"USWS","U.S. Well Services, Inc. - Class A","Energy","US Equity","Common stocks","Micro cap","$45,037,904","141,988","Analyze"
"SNMP","Sanchez Midstream Partners LP","Energy","US Equity","MLPs","Micro cap","$33,779,381","127,587","Analyze"
"BKEP","Blueknight Energy Partners LP","Energy","US Equity","MLPs","Unknown","$0","849,641","Analyze"
