"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"CNNE","Cannae Holdings, Inc.","Financials","US Equity","Common stocks","Small cap","$1,457,287,093","447,842","Analyze"
"BROS","Dutch Bros Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,355,293,511","994,273","Analyze"
"DIN","Dine Brands Global, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,052,044,359","337,028","Analyze"
"PTLO","Portillos Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,020,823,224","1,462,727","Analyze"
"ARCO","Arcos Dorados Holdings Inc Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$978,587,415","791,997","Analyze"
"FWRG","First Watch Restaurant Group, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$929,185,808","395,302","Analyze"
"RICK","Rci Hospitality Holdings Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$705,096,888","71,145","Analyze"
"BJRI","BJs Restaurants Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$672,945,788","322,529","Analyze"
"SG","Sweetgreen, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$654,127,357","1,847,096","Analyze"
"CHUY","Chuys Holdings Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$619,497,011","122,843","Analyze"
"DENN","Dennys Corp","Consumer Discretionary","US Equity","Common stocks","Small cap","$614,467,401","588,937","Analyze"
"KRUS","Kura Sushi USA, Inc. - Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$588,808,678","162,395","Analyze"
"BH","Biglari Holdings Inc Class B","Consumer Discretionary","US Equity","Common stocks","Small cap","$512,546,933","3,227","Analyze"
"BH.A","Biglari Holdings Inc. Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$512,546,933","157","Analyze"
"RUTH","Ruths Hospitality Group Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$510,454,326","493,565","Analyze"
"LOCO","El Pollo Loco Holdings, Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$390,175,989","188,325","Analyze"
"NATH","Nathans Famous Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$293,046,288","5,189","Analyze"
"STKS","One Group Hospitality Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$245,237,691","79,704","Analyze"
"PBPB","Potbelly Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$228,190,793","164,203","Analyze"
"NDLS","Noodles Class A","Consumer Discretionary","US Equity","Common stocks","Micro cap","$227,900,114","225,455","Analyze"
"RRGB","Red Robin Gourmet Burgers Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$220,135,537","576,178","Analyze"
"FRGI","Fiesta Restaurant Group Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$218,640,581","31,245","Analyze"
"BBQ","BBQ Holdings, Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$127,671,344","14,040","Analyze"
"TAST","Carrols Restaurant Group Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$121,640,286","216,161","Analyze"
"FAT","Fat Brands Inc. Class A","Consumer Discretionary","US Equity","Common stocks","Micro cap","$117,817,309","11,594","Analyze"
"FATBB","FAT Brands Inc. - Class B","Consumer Discretionary","US Equity","Common stocks","Micro cap","$117,817,309","387","Analyze"
"ARKR","Ark Restaurants Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$64,915,338","12,230","Analyze"
"LUB","Lubys Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$55,327,957","1,020,116","Analyze"
"BDL","Flanigans Enterprises Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$52,971,440","5,314","Analyze"
"GTIM","Good Times Restaurants Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$32,837,544","7,491","Analyze"
"GRIL","Muscle Maker, Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$29,611,705","250,267","Analyze"
"BFI","BurgerFi International Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$26,926,411","54,094","Analyze"
"RAVE","Rave Restaurant Group Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$20,471,585","36,690","Analyze"
"BTBD","BT Brands, Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$17,768,075","7,429","Analyze"
"BTB","Bit Brother Limited","Consumer Discretionary","US Equity","Common stocks","Micro cap","$13,205,540","434,421","Analyze"
"WNW","Wunong Net Technology Co Ltd","Consumer Discretionary","US Equity","Common stocks","Micro cap","$5,848,657","520,639","Analyze"
