"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"SATS","Echostar Corp Class A","Communication Services","US Equity","Common stocks","Small cap","$642,833,654","302,951","Analyze"
"ITRN","Ituran Location And Control Ltd","Information Technology","US Equity","Common stocks","Small cap","$512,938,167","26,742","Analyze"
"NTGR","Netgear Inc","Information Technology","US Equity","Common stocks","Small cap","$496,422,457","153,170","Analyze"
"CMBM","Cambium Networks Corporation","Information Technology","US Equity","Common stocks","Small cap","$477,609,605","71,025","Analyze"
"AUDC","Audiocodes Ltd.","Information Technology","US Equity","Common stocks","Small cap","$457,777,232","103,991","Analyze"
"AVNW","Aviat Networks Inc","Information Technology","US Equity","Common stocks","Small cap","$390,515,594","68,029","Analyze"
"CMTL","Comtech Telecommunications Corp","Information Technology","US Equity","Common stocks","Small cap","$339,661,355","136,327","Analyze"
"GILT","Gilat Satellite Networks Ltd.","Information Technology","US Equity","Common stocks","Small cap","$302,865,661","78,554","Analyze"
"DZSI","DASAN Zhone Solutions, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$251,805,549","298,232","Analyze"
"SILC","Silicom Ltd","Information Technology","US Equity","Common stocks","Micro cap","$242,489,043","15,152","Analyze"
"KVHI","Kvh Industries Inc","Information Technology","US Equity","Common stocks","Micro cap","$205,321,189","46,385","Analyze"
"AKTS","Akoustis Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$200,352,351","915,935","Analyze"
"ITI","Iteris Inc","Information Technology","US Equity","Common stocks","Micro cap","$198,900,323","73,510","Analyze"
"LTRX","Lantronix Inc","Information Technology","US Equity","Common stocks","Micro cap","$156,300,182","148,664","Analyze"
"MYNA","Mynaric AG ADRs","Information Technology","US Equity","ADRs","Micro cap","$139,497,333","6,477","Analyze"
"CRNT","Ceragon Networks Ltd","Information Technology","US Equity","Common stocks","Micro cap","$137,355,089","290,948","Analyze"
"UTSI","Utstarcom Holdings Corp","Communication Services","US Equity","Common stocks","Micro cap","$133,710,963","1,515","Analyze"
"CAMP","Calamp Corp","Information Technology","US Equity","Common stocks","Micro cap","$119,038,209","147,484","Analyze"
"CASA","Casa Systems Inc.","Information Technology","US Equity","Common stocks","Micro cap","$106,395,192","1,085,770","Analyze"
"PWFL","PowerFleet, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$99,108,367","82,851","Analyze"
"KORE","KORE Group Holdings, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$95,299,986","76,891","Analyze"
"TSAT","Telesat Corporation - Class A and Class B Variable Voting Shares","Communication Services","US Equity","Common stocks","Micro cap","$89,983,625","19,898","Analyze"
"PCTI","Pc Tel Inc","Information Technology","US Equity","Common stocks","Micro cap","$79,761,868","47,542","Analyze"
"INSG","Inseego Corp","Information Technology","US Equity","Common stocks","Micro cap","$63,643,067","803,231","Analyze"
"FEIM","Frequency Electronics Inc","Information Technology","US Equity","Common stocks","Micro cap","$60,984,429","23,679","Analyze"
"FKWL","Franklin Wireless Corp.","Information Technology","US Equity","Common stocks","Micro cap","$57,169,078","10,963","Analyze"
"AIRG","Airgain Inc","Information Technology","US Equity","Common stocks","Micro cap","$55,224,893","27,759","Analyze"
"ONDS","Ondas Holdings Inc.","Information Technology","US Equity","Common stocks","Micro cap","$53,968,233","372,590","Analyze"
"NTIP","Network Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$49,961,507","22,618","Analyze"
"BKTI","Bk Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$46,405,051","21,783","Analyze"
"TESS","Tessco Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$40,888,975","7,853","Analyze"
"WTT","Wireless Telecom Group Inc","Information Technology","US Equity","Common stocks","Micro cap","$39,664,181","18,352","Analyze"
"OCC","Optical Cable Corp","Information Technology","US Equity","Common stocks","Micro cap","$31,661,544","7,046","Analyze"
"CLRO","Clearone Inc","Information Technology","US Equity","Common stocks","Micro cap","$31,138,322","56,722","Analyze"
"BOXL","Boxlight Corporation","Information Technology","US Equity","Common stocks","Micro cap","$29,064,870","602,435","Analyze"
"AMPG","AmpliTech Group Inc.","Information Technology","US Equity","Common stocks","Micro cap","$22,346,502","51,084","Analyze"
"SONM","Sonim Technologies, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$21,916,157","124,362","Analyze"
"VISL","Vislink Technologies, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$18,322,824","101,500","Analyze"
"BOSC","B.O.S. Better Online Solutions","Industrials","US Equity","Common stocks","Micro cap","$11,997,362","5,898","Analyze"
"SYTA","Siyata Mobile, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$10,657,194","5,720,114","Analyze"
"MITQ","Moving iMage Technologies, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$10,367,835","74,344","Analyze"
"ASNS","Actelis Networks, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$6,244,716","99,909","Analyze"
"MINM","Minim, Inc","Information Technology","US Equity","Common stocks","Micro cap","$6,035,509","990,728","Analyze"
"BDR","Blonder Tongue Laboratories Inc.","Information Technology","US Equity","Common stocks","Micro cap","$4,064,389","190,324","Analyze"
