"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"MANH","Manhattan Associates Inc","Information Technology","US Equity","Common stocks","Mid cap","$9,149,410,154","253,048","Analyze"
"PCOR","Procore Technologies, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$8,464,261,187","1,300,353","Analyze"
"AVLR","Avalara Inc.","Information Technology","US Equity","Common stocks","Mid cap","$8,278,390,809","5,760,069","Analyze"
"BILL","Bill.com Holdings, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$7,685,291,121","2,991,924","Analyze"
"NATI","National Instruments Corp","Information Technology","US Equity","Common stocks","Mid cap","$6,825,361,952","1,496,362","Analyze"
"DSGX","The Descartes Systems Group Inc.","Information Technology","US Equity","Common stocks","Mid cap","$6,706,936,740","168,690","Analyze"
"MNDY","monday.com Ltd.","Information Technology","US Equity","Common stocks","Mid cap","$6,667,070,645","821,178","Analyze"
"YMM","Full Truck Alliance Co. Ltd. ADRs of Class A","Information Technology","US Equity","ADRs","Mid cap","$6,614,640,157","6,819,632","Analyze"
"GLOB","Globant Sa","Information Technology","US Equity","Common stocks","Mid cap","$6,598,174,924","375,767","Analyze"
"GWRE","Guidewire Software Inc","Information Technology","US Equity","Common stocks","Mid cap","$6,349,969,074","1,199,528","Analyze"
"CDK","CDK Global Inc","Information Technology","US Equity","Common stocks","Mid cap","$6,336,809,984","16,774,575","Analyze"
"SMAR","Smartsheet Inc. Class A","Information Technology","US Equity","Common stocks","Mid cap","$6,320,143,766","1,933,220","Analyze"
"MSP","Datto Holding Corp.","Information Technology","US Equity","Common stocks","Mid cap","$5,812,140,113","794,981","Analyze"
"GTLB","Gitlab Inc.","Information Technology","US Equity","Common stocks","Mid cap","$5,454,561,000","3,669,137","Analyze"
"ESTC","Elastic N.V.","Information Technology","US Equity","Common stocks","Mid cap","$5,391,992,909","1,264,485","Analyze"
"COUP","Coupa Software Inc","Information Technology","US Equity","Common stocks","Mid cap","$5,210,776,064","3,583,543","Analyze"
"WK","Workiva Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$4,791,813,009","388,124","Analyze"
"DV","DoubleVerify Holdings, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$4,780,713,354","1,902,282","Analyze"
"ASAN","Asana, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$4,423,572,998","5,100,771","Analyze"
"DUOL","Duolingo, Inc.","Consumer Discretionary","US Equity","Common stocks","Mid cap","$4,351,413,154","1,201,774","Analyze"
"PYCR","Paycor HCM Inc","Information Technology","US Equity","Common stocks","Mid cap","$4,308,617,962","577,806","Analyze"
"ALIT","Alight, Inc. Class A","Industrials","US Equity","Common stocks","Mid cap","$4,160,433,255","5,697,457","Analyze"
"CVT","Cvent Holding Corp.","Information Technology","US Equity","Common stocks","Mid cap","$4,078,454,080","5,440,443","Analyze"
"MANT","Mantech International Corp Class A","Industrials","US Equity","Common stocks","Mid cap","$3,874,077,952","3,004,277","Analyze"
"PEGA","Pegasystems Inc","Information Technology","US Equity","Common stocks","Mid cap","$3,710,312,433","359,995","Analyze"
"LYFT","Lyft, Inc. - Class A","Industrials","US Equity","Common stocks","Mid cap","$3,631,999,901","19,659,312","Analyze"
"INST","Instructure Holdings, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,561,493,634","157,005","Analyze"
"AYX","Alteryx Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$3,504,084,485","1,234,842","Analyze"
"CALX","Calix Networks Inc","Information Technology","US Equity","Common stocks","Mid cap","$3,394,278,524","523,435","Analyze"
"SRAD","Sportradar Group AG","Information Technology","US Equity","Common stocks","Mid cap","$3,227,726,963","334,322","Analyze"
"XM","Qualtrics International Inc.","Information Technology","US Equity","Common stocks","Mid cap","$3,167,978,337","7,093,482","Analyze"
"SPT","Sprout Social, Inc - Class A","Information Technology","US Equity","Common stocks","Mid cap","$3,094,196,850","545,909","Analyze"
"ESMT","EngageSmart, LLC","Information Technology","US Equity","Common stocks","Mid cap","$3,076,165,590","610,137","Analyze"
"BLKB","Blackbaud Inc","Information Technology","US Equity","Common stocks","Mid cap","$3,036,498,798","309,673","Analyze"
"PWSC","PowerSchool Holdings, Inc. Class A","Information Technology","US Equity","Common stocks","Mid cap","$3,000,582,315","894,645","Analyze"
"PD","PagerDuty, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,925,357,446","1,798,432","Analyze"
"ENV","Envestnet Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,894,382,813","504,940","Analyze"
"INTA","Intapp, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,736,864,946","348,649","Analyze"
"DCT","Duck Creek Technologies","Information Technology","US Equity","Common stocks","Mid cap","$2,598,484,212","1,664,343","Analyze"
"MSTR","Microstrategy Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$2,523,947,478","831,090","Analyze"
"NCNO","nCino, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,453,862,958","1,189,496","Analyze"
"CVLT","Commvault Systems Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,449,986,242","324,475","Analyze"
"PRGS","Progress Software Corp","Information Technology","US Equity","Common stocks","Mid cap","$2,445,314,629","380,854","Analyze"
"APPF","Appfolio Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$2,437,075,824","142,400","Analyze"
"RPD","Rapid7 Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,431,046,931","868,782","Analyze"
"ALRM","Alarm.Com Holdings Inc","Information Technology","US Equity","Common stocks","Mid cap","$2,421,992,117","253,976","Analyze"
"JAMF","Jamf Holding Corp.","Information Technology","US Equity","Common stocks","Mid cap","$2,403,912,745","432,998","Analyze"
"STNE","Stoneco Ltd. - Class A","Information Technology","US Equity","Common stocks","Mid cap","$2,353,107,256","7,347,638","Analyze"
"RNG","Ringcentral Inc Class A","Information Technology","US Equity","Common stocks","Mid cap","$2,330,375,626","2,554,677","Analyze"
"FRSH","Freshworks Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,298,279,770","1,907,724","Analyze"
"YOU","Clear Secure, Inc.","Information Technology","US Equity","Common stocks","Mid cap","$2,088,152,664","1,574,919","Analyze"
"AGYS","Agilisys Inc","Information Technology","US Equity","Common stocks","Small cap","$1,999,798,079","172,770","Analyze"
"FSLY","Fastly, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$1,998,876,000","4,237,891","Analyze"
"FROG","JFrog Ltd","Information Technology","US Equity","Common stocks","Small cap","$1,933,243,477","857,680","Analyze"
"IS","ironSource Ltd. Class A","Information Technology","US Equity","Common stocks","Small cap","$1,862,826,864","12,001,600","Analyze"
"LAZR","Luminar Technologies, Inc.  - Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,850,800,458","15,259,619","Analyze"
"ZETA","Zeta Global Holdings Corp.","Information Technology","US Equity","Common stocks","Small cap","$1,775,997,293","1,156,338","Analyze"
"BRZE","Braze, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,773,551,825","350,631","Analyze"
"ACVA","ACV Auctions Inc.","Industrials","US Equity","Common stocks","Small cap","$1,618,441,840","1,023,938","Analyze"
"RIOT","Riot Blockchain","Information Technology","US Equity","Common stocks","Small cap","$1,581,294,179","16,143,755","Analyze"
"PDFS","Pdf Solutions Inc","Information Technology","US Equity","Common stocks","Small cap","$1,557,175,052","283,242","Analyze"
"KC","Kingsoft Cloud Holdings Limited ADRs","Information Technology","US Equity","ADRs","Small cap","$1,524,650,859","2,339,699","Analyze"
"CZOO","Cazoo Group Ltd Class A","Information Technology","US Equity","Common stocks","Small cap","$1,499,388,519","521,253","Analyze"
"SUMO","Sumo Logic, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,457,873,510","4,338,249","Analyze"
"MNTV","Momentive Global Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,384,825,085","3,567,160","Analyze"
"EVBG","Everbridge Inc","Information Technology","US Equity","Common stocks","Small cap","$1,326,670,727","489,409","Analyze"
"QTWO","Q2 Holdings Inc","Information Technology","US Equity","Common stocks","Small cap","$1,314,721,470","1,215,499","Analyze"
"PLUS","Eplus","Information Technology","US Equity","Common stocks","Small cap","$1,303,159,331","127,987","Analyze"
"MLNK","Project Angel Parent, LLC","Information Technology","US Equity","Common stocks","Small cap","$1,302,114,901","104,436","Analyze"
"DCBO","Docebo Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,279,377,676","26,459","Analyze"
"CXM","Sprinklr, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,241,627,852","1,214,047","Analyze"
"MODN","Model N Inc","Information Technology","US Equity","Common stocks","Small cap","$1,205,623,377","346,548","Analyze"
"PRO","Pros Holdings Inc","Information Technology","US Equity","Common stocks","Small cap","$1,184,897,730","257,988","Analyze"
"SPNS","Sapiens International Corporation N.V.","Information Technology","US Equity","Common stocks","Small cap","$1,179,848,042","117,486","Analyze"
"SEMR","SEMrush Holdings, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,116,814,670","619,356","Analyze"
"ALKT","Alkami Technology, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,115,014,212","388,725","Analyze"
"APPS","Digital Turbine Inc","Information Technology","US Equity","Common stocks","Small cap","$1,097,119,461","2,226,353","Analyze"
"USER","UserTesting, Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,085,347,575","3,618,720","Analyze"
"CRNC","Cerence Inc.","Information Technology","US Equity","Common stocks","Small cap","$1,037,440,764","492,564","Analyze"
"VERX","Vertex, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$963,259,205","614,683","Analyze"
"CWAN","Clearwater Analytics Holdings, Inc.","Information Technology","US Equity","Common stocks","Small cap","$933,136,088","838,681","Analyze"
"AMPL","Amplitude, Inc.","Information Technology","US Equity","Common stocks","Small cap","$890,240,539","588,835","Analyze"
"PAR","Par Technology Corp","Information Technology","US Equity","Common stocks","Small cap","$870,814,378","256,600","Analyze"
"RSKD","Riskified Ltd.","Information Technology","US Equity","Common stocks","Small cap","$868,220,864","428,897","Analyze"
"WKME","WalkMe Ltd.","Information Technology","US Equity","Common stocks","Small cap","$853,048,206","75,748","Analyze"
"MTTR","Matterport, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$791,684,244","3,258,789","Analyze"
"BTRS","BTRS Holdings Inc. - Class 1","Information Technology","US Equity","Common stocks","Small cap","$776,211,712","1,204,599","Analyze"
"OLO","Olo Inc.","Information Technology","US Equity","Common stocks","Small cap","$767,145,140","827,152","Analyze"
"ENFN","Enfusion, Inc.","Information Technology","US Equity","Common stocks","Small cap","$764,348,831","559,564","Analyze"
"OSPN","Onespan Inc","Information Technology","US Equity","Common stocks","Small cap","$708,023,453","673,625","Analyze"
"EB","Eventbrite Inc. Class A","Communication Services","US Equity","Common stocks","Small cap","$696,454,241","985,595","Analyze"
"MGIC","Magic Software Enterprises Ltd.","Information Technology","US Equity","Common stocks","Small cap","$691,439,345","30,801","Analyze"
"ECOM","Channeladvisor Corp","Information Technology","US Equity","Common stocks","Small cap","$667,681,823","1,262,258","Analyze"
"KARO","Karooooo Ltd.","Information Technology","US Equity","Common stocks","Small cap","$665,448,779","13,720","Analyze"
"BIGC","BigCommerce Holdings, Inc. - Series 1","Information Technology","US Equity","Common stocks","Small cap","$646,339,053","888,469","Analyze"
"NRDY","Nerdy Inc. Class A","Consumer Discretionary","US Equity","Common stocks","Small cap","$619,197,424","793,697","Analyze"
"PUBM","PubMatic, Inc.","Communication Services","US Equity","Common stocks","Small cap","$582,612,417","664,502","Analyze"
"VMEO","Vimeo, Inc.","Communication Services","US Equity","Common stocks","Small cap","$562,905,700","2,207,542","Analyze"
"EXFY","Expensify, Inc.","Information Technology","US Equity","Common stocks","Small cap","$542,128,019","391,533","Analyze"
"IBEX","IBEX Ltd","Information Technology","US Equity","Common stocks","Small cap","$489,411,333","107,876","Analyze"
"YALA","Yalla Group Ltd ADRs of Class A","Information Technology","US Equity","ADRs","Small cap","$474,394,568","138,198","Analyze"
"SMRT","SmartRent, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$466,251,461","1,254,420","Analyze"
"SSTI","ShotSpotter, Inc.","Information Technology","US Equity","Common stocks","Small cap","$466,125,784","42,650","Analyze"
"GBTG","Global Business Travel Group, Inc. Class A","Information Technology","US Equity","Common stocks","Small cap","$457,303,367","121,301","Analyze"
"MTLS","Materialise NV ADRs","Information Technology","US Equity","ADRs","Small cap","$456,561,017","159,360","Analyze"
"EGHT","8X8 Inc","Information Technology","US Equity","Common stocks","Small cap","$440,887,298","1,791,484","Analyze"
"EBIX","Ebix Inc","Information Technology","US Equity","Common stocks","Small cap","$420,584,590","728,370","Analyze"
"MITK","Mitek Systems Inc","Information Technology","US Equity","Common stocks","Small cap","$411,506,751","270,365","Analyze"
"ABST","Absolute Software Corporation","Information Technology","US Equity","Common stocks","Small cap","$404,807,828","96,050","Analyze"
"AMSWA","American Software Inc Class A","Information Technology","US Equity","Common stocks","Small cap","$391,164,243","166,849","Analyze"
"ONTF","ON24 INC","Information Technology","US Equity","Common stocks","Small cap","$384,659,441","427,855","Analyze"
"WTRH","Waitr Holdings Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$378,229,439","4,481,683","Analyze"
"DOMO","Domo Inc.","Information Technology","US Equity","Common stocks","Small cap","$371,621,927","831,176","Analyze"
"LAW","CS Disco, Inc.","Information Technology","US Equity","Common stocks","Small cap","$370,386,029","508,885","Analyze"
"RMNI","Rimini Street Inc","Information Technology","US Equity","Common stocks","Small cap","$360,552,360","350,766","Analyze"
"TROO","TROOPS, Inc.","Information Technology","US Equity","Common stocks","Small cap","$345,433,193","7,867","Analyze"
"GTYH","GTY Technology Holdings, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$345,168,032","806,246","Analyze"
"API","Agora, Inc. ADRs","Information Technology","US Equity","Common stocks","Small cap","$332,112,000","746,638","Analyze"
"WEAV","Weave Communications, Inc.","Information Technology","US Equity","Common stocks","Small cap","$319,470,594","216,616","Analyze"
"SOUN","SoundHound AI, Inc. - Class A","Information Technology","US Equity","Common stocks","Small cap","$314,527,584","11,362,993","Analyze"
"JFU","9F Inc. ADRs","Communication Services","US Equity","ADRs","Small cap","$304,494,383","29,673","Analyze"
"BNFT","Benefitfocus Inc","Information Technology","US Equity","Common stocks","Small cap","$300,079,104","119,148","Analyze"
"VTEX","VTEX","Information Technology","US Equity","Common stocks","Micro cap","$293,737,787","212,029","Analyze"
"LPSN","Liveperson Inc","Information Technology","US Equity","Common stocks","Micro cap","$291,344,206","4,675,257","Analyze"
"ASUR","Asure Software Inc","Information Technology","US Equity","Common stocks","Micro cap","$282,186,296","439,188","Analyze"
"FRGE","Forge Global Holdings, Inc.","Financials","US Equity","Common stocks","Micro cap","$281,407,024","218,779","Analyze"
"IMMR","Immersion Corp","Information Technology","US Equity","Common stocks","Micro cap","$261,454,708","389,226","Analyze"
"RDVT","Red Violet Inc","Industrials","US Equity","Common stocks","Micro cap","$257,673,984","16,334","Analyze"
"CCRD","CoreCard Corporation","Information Technology","US Equity","Common stocks","Micro cap","$236,631,115","42,833","Analyze"
"OCFT","OneConnect Financial Technology Co., Ltd. ADRs","Information Technology","US Equity","ADRs","Micro cap","$232,436,227","113,766","Analyze"
"EGAN","Egain Corp","Information Technology","US Equity","Common stocks","Micro cap","$229,420,802","69,992","Analyze"
"VCSA","Vacasa, Inc. - Class A","Consumer Discretionary","US Equity","Common stocks","Micro cap","$225,082,579","2,145,736","Analyze"
"RAAS","Cloopen Group Holding Limited ADRs of class A","Information Technology","US Equity","ADRs","Micro cap","$224,286,977","74,864","Analyze"
"BLND","Blend Labs, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$223,166,197","3,033,290","Analyze"
"MIXT","MiX Telematics ADRs","Information Technology","US Equity","ADRs","Micro cap","$203,320,877","13,192","Analyze"
"BCOV","Brightcove Inc","Information Technology","US Equity","Common stocks","Micro cap","$185,393,657","331,246","Analyze"
"SWVL","Swvl Holdings Corp - Class A","Information Technology","US Equity","Common stocks","Micro cap","$164,852,574","71,784","Analyze"
"AGIL","AgileThought, Inc. - Class A","Information Technology","US Equity","Common stocks","Micro cap","$161,606,083","25,595","Analyze"
"SREV","Servicesource International Inc","Information Technology","US Equity","Common stocks","Micro cap","$144,910,688","294,470","Analyze"
"ML","MoneyLion Inc. Class A","Financials","US Equity","Common stocks","Micro cap","$135,041,569","607,405","Analyze"
"UPLD","Upland Software Inc","Information Technology","US Equity","Common stocks","Micro cap","$134,047,322","716,161","Analyze"
"PRCH","Porch Group, Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$129,954,366","1,678,758","Analyze"
"PCYG","Park City Group Inc","Information Technology","US Equity","Common stocks","Micro cap","$116,844,349","19,690","Analyze"
"LTCH","Latch, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$115,406,863","489,943","Analyze"
"IDBA","IDEX Biometrics ASA","Information Technology","US Equity","Common stocks","Micro cap","$108,701,637","2,037","Analyze"
"FTFT","Future Fintech Group Inc.","Information Technology","US Equity","Common stocks","Micro cap","$86,282,005","26,534","Analyze"
"SNCR","Synchronoss Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$85,362,996","278,870","Analyze"
"BCAN","BYND Cannasoft Enterprises Inc.","Information Technology","US Equity","Common stocks","Micro cap","$83,363,850","368,257","Analyze"
"CPTN","Cepton, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$78,600,051","996,796","Analyze"
"MAPS","WM Technology, Inc. - Class A","Information Technology","US Equity","Common stocks","Micro cap","$78,465,270","744,007","Analyze"
"IDEX","Ideanomics, Inc.","Industrials","US Equity","Common stocks","Micro cap","$78,462,509","17,228,537","Analyze"
"PHUN","Phunware, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$75,944,955","802,931","Analyze"
"WFCF","Where Food Comes From Inc.","Industrials","US Equity","Common stocks","Micro cap","$75,872,905","5,813","Analyze"
"DAVE","Dave Inc.  - Class A","Information Technology","US Equity","Common stocks","Micro cap","$68,847,044","27,413","Analyze"
"AEYE","Audioeye Inc.","Information Technology","US Equity","Common stocks","Micro cap","$68,168,447","15,758","Analyze"
"DBD","Diebold Nixdorf Inc","Information Technology","US Equity","Common stocks","Micro cap","$67,732,595","5,506,205","Analyze"
"OTMO","Otonomo Technologies Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$66,094,145","448,529","Analyze"
"CIH","China Index Holdings Limited ADRs","Industrials","US Equity","ADRs","Micro cap","$63,088,570","24,109","Analyze"
"SURG","SurgePays, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$60,856,523","151,459","Analyze"
"DSP","Viant Technology Inc.","Information Technology","US Equity","Common stocks","Micro cap","$59,763,016","77,245","Analyze"
"SMSI","Smith Micro Software Inc","Information Technology","US Equity","Common stocks","Micro cap","$57,921,154","626,217","Analyze"
"JG","Aurora Mobile Limited ADRs","Information Technology","US Equity","ADRs","Micro cap","$57,860,385","52,037","Analyze"
"MKTW","MarketWise, Inc. - Class A","Financials","US Equity","Common stocks","Micro cap","$55,552,543","37,085","Analyze"
"RCAT","Red Cat Holdings, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$54,997,931","130,729","Analyze"
"DPSI","DecisionPoint Systems, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$50,188,764","24,662","Analyze"
"MOGO","Mogo Finance Technology Inc.","Financials","US Equity","Common stocks","Micro cap","$49,485,176","55,851","Analyze"
"EMBK","Embark Technology, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$47,479,133","98,679","Analyze"
"IDN","Intellicheck Inc","Information Technology","US Equity","Common stocks","Micro cap","$47,322,260","47,315","Analyze"
"AGMH","AGM Group Holdings Inc. Class A","Financials","US Equity","Common stocks","Micro cap","$44,878,734","7,209","Analyze"
"DGHI","Digihost Technology Inc. Subordinate Voting Shares","Information Technology","US Equity","Common stocks","Micro cap","$43,655,087","110,043","Analyze"
"BMTX","BM Technologies, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$42,224,367","74,765","Analyze"
"CYN","Cyngn Inc.","Information Technology","US Equity","Common stocks","Micro cap","$42,058,447","194,061","Analyze"
"MNDO","Mind Cti Ltd","Information Technology","US Equity","Common stocks","Micro cap","$39,846,165","59,783","Analyze"
"AWRE","Aware Inc","Information Technology","US Equity","Common stocks","Micro cap","$36,319,395","27,626","Analyze"
"BRQS","Borqs Technologies Inc.","Information Technology","US Equity","Common stocks","Micro cap","$33,713,765","1,670,818","Analyze"
"ENJY","Enjoy Technology, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$33,448,186","19,652,102","Analyze"
"OMQS","OMNIQ Corp","Information Technology","US Equity","Common stocks","Micro cap","$32,292,585","22,710","Analyze"
"AVYA","Avaya Holdings Corp.","Information Technology","US Equity","Common stocks","Micro cap","$29,750,952","4,063,323","Analyze"
"NTWK","Netsol Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$28,774,083","5,933","Analyze"
"SOPA","Society Pass Incorporated","Communication Services","US Equity","Common stocks","Micro cap","$27,727,277","143,130","Analyze"
"APCX","AppTech Payments Corp.","Information Technology","US Equity","Common stocks","Micro cap","$27,658,421","125,529","Analyze"
"OPFI","OppFi Inc. Class A","Financials","US Equity","Common stocks","Micro cap","$27,415,913","78,829","Analyze"
"ZDGE","Zedge Inc Class B","Communication Services","US Equity","Common stocks","Micro cap","$27,172,009","86,938","Analyze"
"INTZ","Intrusion Inc.","Information Technology","US Equity","Common stocks","Micro cap","$26,998,206","62,341","Analyze"
"ANY","Sphere 3D Corp.","Information Technology","US Equity","Common stocks","Micro cap","$25,617,043","600,633","Analyze"
"BSQR","Bsquare Corp","Information Technology","US Equity","Common stocks","Micro cap","$22,785,670","31,109","Analyze"
"DUOT","Duos Technologies Group, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$20,493,353","101,473","Analyze"
"CMCM","Cheetah Mobile ADRs","Information Technology","US Equity","ADRs","Micro cap","$20,148,347","18,623","Analyze"
"SEAC","Seachange International Inc","Information Technology","US Equity","Common stocks","Micro cap","$19,071,994","73,535","Analyze"
"HTCR","HeartCore Enterprises, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$18,491,060","10,343","Analyze"
"VERB","Verb Technology Company, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$16,897,117","2,059,190","Analyze"
"INLX","Intellinetics Inc.","Information Technology","US Equity","Common stocks","Micro cap","$16,846,615","5,082","Analyze"
"TSRI","Tsr, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$16,658,348","3,147","Analyze"
"NXPL","NextPlat Corp","Information Technology","US Equity","Common stocks","Micro cap","$16,258,844","18,342","Analyze"
"SSNT","Silversun Technologies, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$15,926,216","4,276","Analyze"
"PALT","Paltalk Inc.","Information Technology","US Equity","Common stocks","Micro cap","$15,699,699","291,661","Analyze"
"OLB","The OLB Group, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$15,699,654","35,642","Analyze"
"GVP","Gse Systems Inc","Information Technology","US Equity","Common stocks","Micro cap","$15,684,567","165,566","Analyze"
"MRIN","Marin Software Inc","Information Technology","US Equity","Common stocks","Micro cap","$15,339,159","80,815","Analyze"
"IFBD","Infobird Co., Ltd","Information Technology","US Equity","Common stocks","Micro cap","$15,012,550","52,082","Analyze"
"OG","Onion Global Limited ADRs of Class A","Information Technology","US Equity","ADRs","Micro cap","$13,498,794","128,203","Analyze"
"CREX","Creative Realities, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$13,270,614","67,116","Analyze"
