"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"MOD","Modine Manufacturing","Consumer Discretionary","US Equity","Common stocks","Small cap","$1,161,237,811","480,422","Analyze"
"SES","SES AI Corporation Class A","Industrials","US Equity","Common stocks","Small cap","$881,080,505","501,702","Analyze"
"AXL","American Axle And Manufacturing Holdings","Consumer Discretionary","US Equity","Common stocks","Small cap","$851,326,941","1,363,789","Analyze"
"GGR","Gogoro Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$847,495,455","199,815","Analyze"
"SMP","Standard Motor Products Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$755,613,565","192,201","Analyze"
"PLOW","Douglas Dynamics Inc","Industrials","US Equity","Common stocks","Small cap","$710,863,791","104,619","Analyze"
"ALLG","Allego N.V.","Consumer Discretionary","US Equity","Common stocks","Small cap","$633,210,893","200,622","Analyze"
"INVZ","Innoviz Technologies Ltd.","Information Technology","US Equity","Common stocks","Small cap","$483,941,613","1,275,882","Analyze"
"SRI","Stoneridge Inc","Consumer Discretionary","US Equity","Common stocks","Small cap","$482,422,213","202,416","Analyze"
"GTX","Garrett Motion Inc.","Consumer Discretionary","US Equity","Common stocks","Small cap","$451,307,259","186,954","Analyze"
"MLR","Miller Industries Inc","Industrials","US Equity","Common stocks","Small cap","$377,436,631","65,558","Analyze"
"AEVA","Aeva Technologies, Inc.","Information Technology","US Equity","Common stocks","Small cap","$309,887,635","1,267,354","Analyze"
"HLLY","Holley Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$280,232,940","728,545","Analyze"
"CPS","Cooper Standard Holdings Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$226,681,384","153,517","Analyze"
"CVGI","Commercial Vehicle Group Inc","Industrials","US Equity","Common stocks","Micro cap","$223,081,689","149,022","Analyze"
"KNDI","Kandi Technologies Group","Consumer Discretionary","US Equity","Common stocks","Micro cap","$186,217,329","167,837","Analyze"
"XL","XL Fleet Corp. Class A","Consumer Discretionary","US Equity","Common stocks","Micro cap","$181,592,034","2,723,512","Analyze"
"CAAS","China Automotive Systems Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$179,066,734","110,651","Analyze"
"SUP","Superior Industries International, Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$146,697,559","193,403","Analyze"
"WPRT","Westport Fuel Systems Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$142,524,233","473,114","Analyze"
"MPAA","Motorcar Parts Of America Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$131,956,744","835,710","Analyze"
"STRT","Strattec Security Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$88,734,439","5,226","Analyze"
"RMO","Romeo Power, Inc. Class A","Industrials","US Equity","Common stocks","Micro cap","$65,068,023","1,899,072","Analyze"
"LIDR","AEye, Inc. - Class A","Information Technology","US Equity","Common stocks","Micro cap","$61,226,947","578,321","Analyze"
"HZN","Horizon Global Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$48,809,661","88,599","Analyze"
"SYPR","Sypris Solutions Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$44,836,120","21,668","Analyze"
"FRSX","Foresight Autonomous Holdings Ltd. ADRs","Real Estate","US Equity","ADRs","Micro cap","$29,746,417","140,887","Analyze"
"WKSP","Worksport, Ltd","Consumer Discretionary","US Equity","Common stocks","Micro cap","$24,564,533","47,904","Analyze"
"UFAB","Unique Fabricating Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$2,522,627","429,565","Analyze"
