"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"BBBY","Bed Bath And Beyond Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$92,226,757","63,136,966","Analyze"
"JOAN","JOANN Inc.","Consumer Discretionary","US Equity","Common stocks","Micro cap","$86,060,555","158,741","Analyze"
"BNED","Barnes And Noble Education Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$85,218,924","1,529,607","Analyze"
"PRTY","Party City Holdco Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$42,402,954","32,624,549","Analyze"
"KIRK","Kirklands Inc","Consumer Discretionary","US Equity","Common stocks","Micro cap","$34,181,706","112,755","Analyze"
"BQ","Boqii Holding Limited ADRs of Class A","Consumer Discretionary","US Equity","ADRs","Micro cap","$14,493,269","51,118","Analyze"
"NVVE","Nuvve Holding Corp.","Industrials","US Equity","Common stocks","Micro cap","$14,069,873","282,696","Analyze"
"MOHO","ECMOHO Limited ADRs","Consumer Discretionary","US Equity","ADRs","Micro cap","$8,333,173","55,110,503","Analyze"
"CTIB","Cti Industries Corp","Consumer Discretionary","US Equity","Common stocks","Micro cap","$8,099,098","101,516","Analyze"
"TUEM","Tuesday Morning Corporation","Consumer Discretionary","US Equity","Common stocks","Micro cap","$3,269,798","7,066","Analyze"
"KSPN","Kaspien Holdings Inc.","Information Technology","US Equity","Common stocks","Micro cap","$2,631,319","65,105","Analyze"
