"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"SMIHU","Summit Healthcare Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$604,878,287","8,981","Analyze"
"APSG","Apollo Strategic Growth Capital Class A","Financials","US Equity","Common stocks","Small cap","$603,622,590","1,077,575","Analyze"
"AVAN","Avanti Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$602,400,000","7,653,430","Analyze"
"AVAN=","Avanti Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$602,400,000","435","Analyze"
"AUS=","Austerlitz Acquisition Corp I - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$597,600,000","1,075","Analyze"
"SLAM","Slam Corp. - Class A","Financials","US Equity","Common stocks","Small cap","$591,675,000","9,118","Analyze"
"SLAMU","Slam Corp - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$591,675,000","1,070","Analyze"
"MSDA","MSD Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$587,644,250","104,841","Analyze"
"MSDAU","MSD Acquisition Corp - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$587,644,250","72,656","Analyze"
"KVSC","Khosla Ventures Acquisition Co. III Class A","Financials","US Equity","Common stocks","Small cap","$585,076,637","240,520","Analyze"
"VYGG","Vy Global Growth Class A","Financials","US Equity","Common stocks","Small cap","$577,875,000","481,448","Analyze"
"VYGG=","Vy Global Growth Units, each consisting of one Class A Ordinary Share, and one fifth of one Warrant to acquire one Class A Ordinary Share","Financials","US Equity","Units","Small cap","$577,875,000","220","Analyze"
"RBAC","RedBall Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$576,150,000","1,966,168","Analyze"
"RBAC=","RedBall Acquisition Corp - Units (1 Ord Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$576,150,000","3,238","Analyze"
"GOAC","GO Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$575,575,000","165,698","Analyze"
"GOAC=","GO Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$575,575,000","2,101","Analyze"
"VAQC","Vector Acquisition Corporation II - Class A","Financials","US Equity","Common stocks","Small cap","$574,073,500","15,212","Analyze"
"ZURA","Zura Bio Limited Class A","Financials","US Equity","Common stocks","Small cap","$572,872,500","0","Analyze"
"WPCB","Warburg Pincus Capital Corporation IB Class A","Financials","US Equity","Common stocks","Small cap","$559,725,000","27,257","Analyze"
"CCVI","Churchill Capital Corp VI Class A","Financials","US Equity","Common stocks","Small cap","$556,968,000","428,714","Analyze"
"SVFAU","SVF Investment Corp - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$532,612,500","12,941","Analyze"
"HZON","Horizon Acquisition Corporation II Class A","Financials","US Equity","Common stocks","Small cap","$527,625,000","3,263","Analyze"
"HZON=","Horizon Acquisition Corp II - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$527,625,000","500","Analyze"
"GHIX","Gores Holdings IX, Inc. Class A","Financials","US Equity","Common stocks","Small cap","$527,362,500","122,252","Analyze"
"GHIXU","Gores Holdings IX Inc - Units (1 Ord Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$527,362,500","1,380","Analyze"
"CFIV","CF Acquisition Corp. IV Class A","Financials","US Equity","Common stocks","Small cap","$525,300,000","959","Analyze"
"CFIVU","CF Acquisition Corp. IV - Units (1 Ord Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$525,300,000","958","Analyze"
"ALCC","AltC Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$521,265,675","186,676","Analyze"
"ETACU","E.Merge Technology Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$516,096,000","220","Analyze"
"FSNB","Fusion Acquisition Corp. II Class A","Financials","US Equity","Common stocks","Small cap","$509,000,000","8,969","Analyze"
"WPCB=","Warburg Pincus Capital Corporation IB Units, each consisting of one Class A ordinary share, and one-fifth of one redeemable warrant","Financials","US Equity","Units","Small cap","$509,000,000","4,285","Analyze"
"LGACU","Lazard Growth Acquisition Corp I - Units (1 Ord Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$508,500,000","1,429","Analyze"
"MIT","Mason Industrial Technology, Inc. Class A","Financials","US Equity","Common stocks","Small cap","$507,000,000","1,653,260","Analyze"
"NSTC","Northern Star Investment Corp. III Class A","Financials","US Equity","Common stocks","Small cap","$504,500,000","109,603","Analyze"
"SCOAU","ScION Tech Growth I - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$504,500,000","70,157","Analyze"
"LMACU","Liberty Media Acquisition Corp - Units (1 Ord Share Ser A & 1/5 War)","Financials","US Equity","Units","Small cap","$504,050,000","7,311","Analyze"
"HIIIU","Hudson Executive Investment Corp III - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$504,000,000","35,232","Analyze"
"NSTD","Northern Star Investment Corp. IV Class A","Financials","US Equity","Common stocks","Small cap","$503,500,000","78,480","Analyze"
"HAACU","Health Assurance Acquisition Corp - Units (1 Ord Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$502,500,000","3,280","Analyze"
"LCA","Landcadia Holdings IV, Inc. Class A","Financials","US Equity","Common stocks","Small cap","$502,005,000","39,109","Analyze"
"LCAHU","Landcadia Holdings IV Inc - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$502,005,000","38,171","Analyze"
"REVHU","Revolution Healthcare Acquisition Corp - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$501,500,000","300","Analyze"
"RMGC","RMG Acquisition Corp. III Class A","Financials","US Equity","Common stocks","Small cap","$492,660,000","5,999","Analyze"
"RMGCU","RMG Acquisition Corp III - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$492,660,000","2,308","Analyze"
"AAC","Ares Acquisition Corporation Class A","Financials","US Equity","Common stocks","Small cap","$485,949,818","138,553","Analyze"
"CCVI=","Churchill Capital Corp VI - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$484,320,000","1,419","Analyze"
"AGCB","Altimeter Growth Corp. 2 Class A","Financials","US Equity","Common stocks","Small cap","$465,840,500","1,910","Analyze"
"TSPQ","TCW Special Purpose Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$464,860,856","315,525","Analyze"
"IPOD","Social Capital Hedosophia Holdings Corp. IV Class A","Financials","US Equity","Common stocks","Small cap","$461,380,000","605,476","Analyze"
"IPOD=","Social Capital Hedosophia Holdings Corp IV - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$461,380,000","12,656","Analyze"
"MIT=","Mason Industrial Technology Inc - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$455,850,000","500","Analyze"
"CCV=","Churchill Capital Corp V - Units (1 Ord Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$454,500,000","6,592","Analyze"
"CCV","Churchill Capital Corp V Class A","Financials","US Equity","Common stocks","Small cap","$454,050,000","825,756","Analyze"
"TWLV","Twelve Seas Investment Company II Class A","Financials","US Equity","Common stocks","Small cap","$451,758,000","89,676","Analyze"
"TWLVU","Twelve Seas Investment Company II - Unit","Financials","US Equity","Units","Small cap","$451,758,000","1,201","Analyze"
"TSPQ=","TCW Special Purpose Acquisition Corp. Units, each consisting of one share of Class A common stock and one-third of one redeemable warrant","Financials","US Equity","Units","Small cap","$451,350,000","4,320","Analyze"
"DCRD","Decarbonization Plus Acquisition Corporation IV Class A","Financials","US Equity","Common stocks","Small cap","$447,493,750","12,001","Analyze"
"FSNB=","Fusion Acquisition Corp II - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$441,655,500","1,502","Analyze"
"BKDT","Brookdale Senior Living Inc. 7.00% Tangible Equity Units","Financials","US Equity","Units","Small cap","$439,923,154","9,176","Analyze"
"FMIV","Forum Merger IV Corporation Class A","Financials","US Equity","Common stocks","Small cap","$436,489,747","388,785","Analyze"
"FMIVU","Forum Merger IV Corp - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$436,489,747","7,654","Analyze"
"SLAC","Social Leverage Acquisition Corp I Class A","Financials","US Equity","Common stocks","Small cap","$433,841,813","9,954","Analyze"
"TRAQ","Trine II Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$432,216,000","108,643","Analyze"
"TRAQ=","Trine II Acquisition Corp. Units, each consisting of one Class A Ordinary Share and one-half of one redeemable warrant","Financials","US Equity","Units","Small cap","$432,216,000","480","Analyze"
"ZING","FTAC Zeus Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$431,635,263","157,366","Analyze"
"ZINGU","FTAC ZEUS ACQUISITION CORP.","Financials","US Equity","Units","Small cap","$431,635,263","1,902","Analyze"
"VTIQ","VectoIQ Acquisition Corp. II - Class A","Financials","US Equity","Common stocks","Small cap","$431,445,024","480","Analyze"
"SLACU","Social Leverage Acquisition Corp I - Unit","Financials","US Equity","Units","Small cap","$431,250,000","250","Analyze"
"DGNU","Dragoneer Growth Opportunities Corp. III","Financials","US Equity","Common stocks","Small cap","$430,245,384","9,653","Analyze"
"ACQR","Independence Holdings Corp. Class A Ordinary Share","Financials","US Equity","Common stocks","Small cap","$428,318,746","33,975","Analyze"
"ACQRU","Independence Holdings Corp - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$428,318,746","652","Analyze"
"HHLA","HH&L Acquisition Co. Class A","Financials","US Equity","Common stocks","Small cap","$426,420,000","9,004","Analyze"
"ANZU","Anzu Special Acquisition Corp I Class A","Financials","US Equity","Common stocks","Small cap","$424,150,000","66,729","Analyze"
"ANZUU","Anzu Special Acquisition Corp I - Units (1 Ord Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$424,150,000","5,225","Analyze"
"AGAC","African Gold Acquisition Corporation Class A","Financials","US Equity","Common stocks","Small cap","$423,729,000","17,921","Analyze"
"TBCP","Thunder Bridge Capital Partners III Inc. Class A","Financials","US Equity","Common stocks","Small cap","$421,485,820","3,714","Analyze"
"TBCPU","Thunder Bridge Capital Partners III Inc - Units (1 Ord Share Class A &","Financials","US Equity","Units","Small cap","$421,485,820","900","Analyze"
"TCVA","TCV Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$420,042,000","360,596","Analyze"
"PDOT","Peridot Acquisition Corp. II Class A","Financials","US Equity","Common stocks","Small cap","$415,806,946","59,153","Analyze"
"PDOT=","Peridot Acquisition Corp II - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$415,806,946","4,005","Analyze"
"EQD","Equity Distribution Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$414,828,000","214,959","Analyze"
"EQD=","Equity Distribution Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$414,828,000","667","Analyze"
"SNRH","Senior Connect Acquisition Corp. I Class A","Financials","US Equity","Common stocks","Small cap","$414,000,000","5,851","Analyze"
"SNRHU","Senior Connect Acquisition Corp I - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$414,000,000","2,429","Analyze"
"LEAP=","Ribbit LEAP Ltd - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$412,962,550","305","Analyze"
"PRPC","CC Neuberger Principal Holdings III Class A","Financials","US Equity","Common stocks","Small cap","$412,562,500","9,475","Analyze"
"CTAQU","Carney Technology Acquisition Corp II - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$410,147,500","1,300","Analyze"
"TWND","Tailwind Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$409,414,237","30,220","Analyze"
"TWND=","Tailwind Acquisition Corp. Units, each consisting of one share of Class A common stock and one-half of one warrant","Financials","US Equity","Units","Small cap","$409,414,237","202","Analyze"
"YTPG","TPG Pace Beneficial II Corp. Class A","Financials","US Equity","Common stocks","Small cap","$408,770,000","171,286","Analyze"
"DWAC","Digital World Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$405,367,659","343,456","Analyze"
"DWACU","Digital World Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$405,367,659","768","Analyze"
"AAQC","Accelerate Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$404,600,000","302,780","Analyze"
"AAQC=","Accelerate Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$404,600,000","154,094","Analyze"
"COOL","Corner Growth Acquisition Corp. - Class A","Financials","US Equity","Common stocks","Small cap","$402,000,000","2,720","Analyze"
"COOLU","Corner Growth Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$402,000,000","141","Analyze"
"MBAC=","M3 Brigade Acquisition II Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$401,200,000","4,100","Analyze"
"NSTB","Northern Star Investment Corp. II Class A","Financials","US Equity","Common stocks","Small cap","$399,600,000","7,925","Analyze"
"GSEVU","Gores Holdings VII Inc - Units (1 Ord Share Class A & 1/8 War)","Financials","US Equity","Units","Small cap","$399,200,000","4,844","Analyze"
"GTPBU","Gores Technology Partners II Inc - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$399,200,000","100","Analyze"
"MBAC","M3-Brigade Acquisition II Corp. Class A","Financials","US Equity","Common stocks","Small cap","$398,400,000","158,021","Analyze"
"TETC","Tech and Energy Transition Corporation Class A","Financials","US Equity","Common stocks","Small cap","$391,352,500","311,174","Analyze"
"TETCU","Tech and Energy Transition Corp - Units (1 Ord Share Class A & 1/3 War","Financials","US Equity","Units","Small cap","$391,352,500","4,669","Analyze"
"LGST","Semper Paratus Acquisition Corporation Class A","Financials","US Equity","Common stocks","Small cap","$390,057,500","6,712","Analyze"
"LGSTU","Semper Paratus Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$390,057,500","3,222","Analyze"
"ENPC","Executive Network Partnering Corporation Class A","Financials","US Equity","Common stocks","Small cap","$388,629,500","109,601","Analyze"
"ENPC=","Executive Network Partnering Corporation - Units (1 Ord Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$388,629,500","1,631","Analyze"
"GHI","Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests","Financials","US Equity","Units","Small cap","$387,813,274","45,363","Analyze"
"IMPX","AEA-Bridges Impact Corp. Class A","Financials","US Equity","Common stocks","Small cap","$375,600,000","448,563","Analyze"
"IMPX=","AEA-Bridges Impact Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$375,600,000","3,218","Analyze"
"CFVIU","Rumble Inc - Units (1 Ord Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$374,233,000","3,927","Analyze"
"CXAC","C5 Acquisition Corporation Class A","Financials","US Equity","Common stocks","Small cap","$374,109,375","160,560","Analyze"
"CXAC=","C5 Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$374,109,375","5,693","Analyze"
"HHLA=","HH&L Acquisition Co - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$370,440,000","280","Analyze"
"AGAC=","African Gold Acquisition Corp - Units (1 Ord Class A & 3/4 War)","Financials","US Equity","Units","Small cap","$370,080,000","8,163","Analyze"
"CFVI","CF Acquisition Corp. VI Class A","Financials","US Equity","Common stocks","Small cap","$369,628,000","2,829,591","Analyze"
"LGTO","Legato Merger Corp. II","Financials","US Equity","Common stocks","Small cap","$368,087,750","591,382","Analyze"
"WALDU","Waldencast Acquisition Corp.","Financials","US Equity","Units","Small cap","$365,625,000","1,957","Analyze"
"HIGA","H.I.G. Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$365,400,780","202,970","Analyze"
"HIGA=","H.I.G. Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$365,400,780","1,769","Analyze"
"GAMC","Golden Arrow Merger Corp. Class A","Financials","US Equity","Common stocks","Small cap","$364,406,250","148,033","Analyze"
"GAMCU","Golden Arrow Merger Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$364,406,250","1,084","Analyze"
"LHC=","Leo Holdings Corp II - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$363,650,000","639","Analyze"
"ICNC","Iconic Sports Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$362,595,000","165,785","Analyze"
"ICNC=","Iconic Sports Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$362,595,000","155","Analyze"
"BFAC","Battery Future Acquisition Corp.","Financials","US Equity","Common stocks","Small cap","$361,560,000","189,173","Analyze"
"BFAC=","Battery Future Acquisition Corp - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$361,560,000","1,107","Analyze"
"PCPC","Periphas Capital Partnering Corporation Class A","Financials","US Equity","Common stocks","Small cap","$361,296,000","59,281","Analyze"
"PCPC=","Periphas Capital Partnering Corp - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$361,008,000","959","Analyze"
"IVCB","Investcorp Europe Acquisition Corp I Class A","Financials","US Equity","Common stocks","Small cap","$360,870,000","241,083","Analyze"
"IVCBU","Investcorp Europe Acquisition Corp I - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$360,870,000","19,692","Analyze"
"DNAA","Social Capital Suvretta Holdings Corp. I - Class A","Financials","US Equity","Common stocks","Small cap","$360,754,800","47,675","Analyze"
"PSPC","Post Holdings Partnering Corporation Series A","Financials","US Equity","Common stocks","Small cap","$360,170,800","47,674","Analyze"
"PSPC=","Post Holdings Partnering Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$360,170,800","10,680","Analyze"
"PV=","Primavera Capital Acquisition Corporation - Units (1 Ord Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$360,000,000","22,680","Analyze"
"DISA","Disruptive Acquisition Corporation I Class A","Financials","US Equity","Common stocks","Small cap","$359,906,250","6,567","Analyze"
"KVSA","Khosla Ventures Acquisition Co. - Class A","Financials","US Equity","Common stocks","Small cap","$359,868,600","188,221","Analyze"
"CPAA","Conyers Park III Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$359,856,000","31,665","Analyze"
"CPAAU","Conyers Park III Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$359,856,000","700","Analyze"
"PRPC=","CC Neuberger Principal Holdings III - Units (1 Ord Share Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$359,450,000","301","Analyze"
"TLGA=","TLG Acquisition One Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$359,100,000","616","Analyze"
"CNDB","Concord Acquisition Corp III","Financials","US Equity","Common stocks","Small cap","$357,765,000","243,616","Analyze"
"CNDB=","Concord Acquisition Corp III - Units (1 Ord Share Class A & 1/2 War)","Financials","US Equity","Units","Small cap","$357,765,000","267","Analyze"
"PACXU","Pioneer Merger Corp - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$356,650,000","1,601","Analyze"
"GLBL","Cartesian Growth Corporation Class A","Financials","US Equity","Common stocks","Small cap","$356,385,000","52,366","Analyze"
"MTVC","Motive Capital Corp II Class A","Financials","US Equity","Common stocks","Small cap","$355,882,854","422,456","Analyze"
"MTVC=","Motive Capital Corp II - Units (1 Ord Share Class A & 1/3 War)","Financials","US Equity","Units","Small cap","$355,882,854","799","Analyze"
"FACT","Freedom Acquisition I Corp. Class A","Financials","US Equity","Common stocks","Small cap","$355,036,050","73,836","Analyze"
"FCAX=","Fortress Capital Acquisition Corp - Units (1 Ord Class A & 1/5 War)","Financials","US Equity","Units","Small cap","$354,725,000","2,300","Analyze"
"FCAX","Fortress Capital Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$354,550,000","769,214","Analyze"
"AURC","Aurora Acquisition Corp. Class A","Financials","US Equity","Common stocks","Small cap","$354,453,662","12,660","Analyze"
"AURCU","Aurora Acquisition Corp - Units (1 Ord Share Class A & 1/4 War)","Financials","US Equity","Units","Small cap","$354,453,662","539","Analyze"
